2024-01-23 16:41:41,979 INFO  Logger.cs: 70 - 
2024-01-23 16:45:04,909 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-23 16:45:07,654 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-01-23 16:45:07,734 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-23 16:45:40,889 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ballrosp
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ballrosp
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ballrosp
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ballrosp
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ballrosp
2024-01-23 16:45:40,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ballrosp
2024-01-23 16:45:40,894 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 16:46:18,125 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 16:46:18,125 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ballrosp
2024-01-23 16:46:18,125 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp
2024-01-23 16:46:18,141 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ballrosp
2024-01-23 16:46:18,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ballrosp
2024-01-23 16:46:18,141 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp
2024-01-23 16:46:18,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ballrosp
2024-01-23 16:46:18,141 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 17:01:32,440 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Part1
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Part1
2024-01-23 17:01:32,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1
2024-01-23 17:01:32,440 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 17:01:56,488 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 17:01:56,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nigga
2024-01-23 17:01:56,493 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:01:56,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nigga
2024-01-23 17:01:56,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nigga
2024-01-23 17:01:56,493 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:01:56,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nigga
2024-01-23 17:01:56,493 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 17:02:43,119 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nigga
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nigga
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nigga
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:02:43,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nigga
2024-01-23 17:02:43,123 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 17:02:45,774 INFO  SwAddin.cs: 351 - Part export called
2024-01-23 17:02:45,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nigga
2024-01-23 17:02:45,777 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:02:45,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nigga
2024-01-23 17:02:45,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nigga
2024-01-23 17:02:45,778 INFO  ExportHelperExtension.cs: 1136 - Found 25 in nigga
2024-01-23 17:02:45,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nigga
2024-01-23 17:02:45,778 INFO  SwAddin.cs: 367 - Showing part
2024-01-23 17:03:05,736 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2024-01-23 17:03:05,736 INFO  SwAddin.cs: 299 - Save is required
2024-01-23 17:03:05,736 INFO  SwAddin.cs: 313 - Saving assembly
2024-01-23 17:03:05,736 INFO  SwAddin.cs: 316 - Opening property manager
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ballrosp-1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp-1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ballrosp-1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ballrosp-1
2024-01-23 17:03:05,736 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp-1
2024-01-23 17:03:05,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ballrosp-1
2024-01-23 17:03:05,887 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-23 17:03:05,888 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-01-23 17:03:05,889 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-23 17:03:17,451 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-23 17:03:22,995 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-01-23 17:03:23,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-01-23 17:03:23,171 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1
2024-01-23 17:03:23,171 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2024-01-23 17:03:23,171 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-23 17:03:23,171 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ballrosp-1
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp-1
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ballrosp-1
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1
2024-01-23 17:03:23,172 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2024-01-23 17:03:23,173 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-23 17:03:23,173 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-01-23 17:03:23,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ballrosp-1
2024-01-23 17:03:23,173 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ballrosp-1
2024-01-23 17:03:23,173 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ballrosp-1
2024-01-23 17:03:23,198 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-23 17:04:59,887 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-01-23 17:04:59,887 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
